Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Avg_InterPurchase_Interval,First_Time_Buyer
2813,1,46,17524.38,2,Champions,10.8,0
2814,434,1,834.4399999999999,0,Lost Customers,72.0,1
2815,463,3,588.05,0,Lost Customers,225.0,0
2816,120,5,1666.39,3,At Risk,139.75,0
2817,61,1,499.32,1,Loyal Customers,72.0,1
2818,3,28,12021.53,2,Champions,26.703703703703702,0
2819,3,1,3861.0,1,Loyal Customers,72.0,1
2820,433,2,313.7,0,Lost Customers,293.0,0
2821,11,6,1877.51,1,Loyal Customers,143.0,0
2822,92,5,571.35,3,At Risk,148.75,0
2823,59,10,3122.4,2,Champions,56.77777777777778,0
2824,495,1,549.05,0,Lost Customers,72.0,1
2825,87,7,1842.95,3,At Risk,87.0,0
2826,420,3,6001.49,3,At Risk,0.0,0
2827,26,15,4400.18,2,Champions,49.857142857142854,0
2828,357,1,316.58,0,Lost Customers,72.0,1
2829,85,2,653.24,1,Loyal Customers,42.0,0
2830,10,4,420.29999999999995,1,Loyal Customers,88.33333333333333,0
2831,416,3,683.9200000000001,3,At Risk,65.0,0
2832,1,6,970.52,1,Loyal Customers,84.2,0
2833,730,1,178.98000000000002,0,Lost Customers,72.0,1
2834,225,3,1176.19,3,At Risk,174.5,0
2835,60,2,894.4100000000001,1,Loyal Customers,304.0,0
2836,241,2,208.28,0,Lost Customers,135.0,0
2837,319,2,328.35,0,Lost Customers,11.0,0
2838,2,8,1661.44,2,Champions,34.0,0
2839,47,7,2422.43,3,At Risk,94.0,0
2840,88,2,486.09,1,Loyal Customers,531.0,0
2841,563,1,426.24,0,Lost Customers,72.0,1
2842,11,22,11468.83,2,Champions,31.61904761904762,0
2843,176,2,685.45,0,Lost Customers,472.0,0
2844,52,6,1778.96,3,At Risk,45.2,0
2845,366,4,2062.2000000000003,3,At Risk,90.0,0
2846,319,11,3550.91,3,At Risk,39.8,0
2847,226,5,1417.95,3,At Risk,126.75,0
2848,358,5,871.36,3,At Risk,83.25,0
2849,234,1,409.40000000000003,0,Lost Customers,72.0,1
2850,311,1,154.41,0,Lost Customers,72.0,1
2851,37,9,2488.4900000000002,2,Champions,74.25,0
2852,66,6,5580.2699999999995,3,At Risk,86.2,0
2853,586,1,160.5,0,Lost Customers,72.0,1
2854,239,2,429.6,0,Lost Customers,1.0,0
2855,621,1,250.26,0,Lost Customers,72.0,1
2856,113,2,612.06,0,Lost Customers,27.0,0
2857,401,1,59.400000000000006,0,Lost Customers,72.0,1
2858,277,1,197.0,0,Lost Customers,72.0,1
2859,218,16,2772.76,3,At Risk,12.692307692307692,0
2860,299,1,321.05,0,Lost Customers,72.0,1
2861,2,4,1412.32,1,Loyal Customers,74.66666666666667,0
2862,29,3,1071.99,1,Loyal Customers,76.5,0
2863,10,2,780.59,1,Loyal Customers,68.0,0
2864,45,12,4459.98,2,Champions,62.18181818181818,0
2865,67,11,3050.16,2,Champions,58.2,0
2866,422,1,302.04,0,Lost Customers,72.0,1
2867,74,2,927.2800000000001,1,Loyal Customers,360.0,0
2868,65,3,912.08,1,Loyal Customers,300.0,0
2869,134,8,4610.84,3,At Risk,65.42857142857143,0
2870,238,3,780.4,3,At Risk,158.0,0
2871,122,3,976.06,3,At Risk,207.0,0
2872,411,3,1893.93,3,At Risk,60.5,0
2873,32,18,9266.0,2,Champions,34.411764705882355,0
2874,641,1,60.0,0,Lost Customers,72.0,1
2875,9,21,20324.54,2,Champions,33.05,0
2876,36,5,2103.41,3,At Risk,143.5,0
2877,16,8,2055.09,2,Champions,94.66666666666667,0
2878,127,3,1088.35,3,At Risk,216.5,0
2879,67,9,3706.02,2,Champions,83.25,0
2880,149,2,170.4,0,Lost Customers,413.0,0
2881,283,2,685.9,0,Lost Customers,130.0,0
2882,169,2,623.16,0,Lost Customers,48.0,0
2883,513,4,1182.3799999999999,3,At Risk,56.333333333333336,0
2884,100,25,8767.73,2,Champions,27.08695652173913,0
2885,135,4,1508.0,3,At Risk,99.0,0
2886,324,3,418.82,0,Lost Customers,81.5,0
2887,107,1,156.51,0,Lost Customers,72.0,1
2888,64,2,848.4,1,Loyal Customers,466.0,0
2889,151,4,3345.64,3,At Risk,195.33333333333334,0
2890,338,5,852.21,3,At Risk,90.25,0
2891,22,5,1717.36,1,Loyal Customers,39.75,0
2892,479,3,961.9000000000001,3,At Risk,63.0,0
2893,24,3,1225.3600000000001,1,Loyal Customers,122.0,0
2894,16,21,8524.86,2,Champions,35.0,0
2895,7,24,4528.54,2,Champions,20.47826086956522,0
2896,57,6,2030.95,3,At Risk,120.6,0
2897,600,1,228.96,0,Lost Customers,72.0,1
2898,4,2,716.57,1,Loyal Customers,14.0,0
2899,38,1,615.14,1,Loyal Customers,72.0,1
2900,66,4,619.8,1,Loyal Customers,122.66666666666667,0
2901,47,2,476.34,1,Loyal Customers,378.0,0
2902,562,4,496.15999999999997,3,At Risk,34.333333333333336,0
2903,355,5,1580.54,3,At Risk,79.75,0
2904,172,3,397.52,0,Lost Customers,199.0,0
2905,59,16,8543.57,2,Champions,24.066666666666666,0
2906,570,1,348.59,0,Lost Customers,72.0,1
2907,390,3,148.33,0,Lost Customers,63.5,0
2908,500,1,24.75,0,Lost Customers,72.0,1
2909,408,1,94.92,0,Lost Customers,72.0,1
2910,50,1,240.55,1,Loyal Customers,72.0,1
2911,22,5,856.03,1,Loyal Customers,178.5,0
2912,43,10,3715.38,2,Champions,68.55555555555556,0
2913,29,5,1593.09,1,Loyal Customers,147.75,0
2914,5,26,10496.28,2,Champions,25.52,0
2915,26,40,13517.76,2,Champions,17.743589743589745,0
2916,201,1,178.39,0,Lost Customers,72.0,1
2917,666,1,247.5,0,Lost Customers,72.0,1
2918,411,1,233.35,0,Lost Customers,72.0,1
2919,654,1,207.04,0,Lost Customers,72.0,1
2920,51,12,10323.03,2,Champions,57.45454545454545,0
2921,10,3,641.94,1,Loyal Customers,26.5,0
2922,2,23,9061.77,2,Champions,32.63636363636363,0
2923,67,10,6156.53,2,Champions,69.66666666666667,0
2924,64,1,496.44,1,Loyal Customers,72.0,1
2925,51,17,6909.67,2,Champions,24.5,0
2926,730,1,308.0,0,Lost Customers,72.0,1
2927,290,3,1224.18,3,At Risk,196.5,0
2928,61,9,796.4000000000001,3,At Risk,44.75,0
2929,555,1,93.6,0,Lost Customers,72.0,1
2930,64,9,3484.73,2,Champions,73.875,0
2931,96,1,205.3,0,Lost Customers,72.0,1
2932,274,1,310.47,0,Lost Customers,72.0,1
2933,611,4,797.96,3,At Risk,41.333333333333336,0
2934,479,1,1634.64,0,Lost Customers,72.0,1
2935,1,208,114966.42,2,Champions,3.0386473429951693,0
2936,75,12,2930.19,2,Champions,58.45454545454545,0
2937,110,1,52.0,0,Lost Customers,72.0,1
2938,199,3,820.4499999999999,3,At Risk,114.0,0
2939,64,2,570.5,1,Loyal Customers,51.0,0
2940,327,1,165.0,0,Lost Customers,72.0,1
2941,677,1,129.75,0,Lost Customers,72.0,1
2942,4,1,312.62,1,Loyal Customers,72.0,1
2943,284,1,204.5,0,Lost Customers,72.0,1
2944,44,1,267.13,1,Loyal Customers,72.0,1
2945,71,12,6709.7300000000005,2,Champions,54.54545454545455,0
2946,86,2,1390.86,3,At Risk,390.0,0
2947,563,3,434.6,0,Lost Customers,49.0,0
2948,701,1,140.22000000000003,0,Lost Customers,72.0,1
2949,104,8,1601.46,3,At Risk,79.14285714285714,0
2950,334,5,1700.52,3,At Risk,100.75,0
2951,53,1,208.75,0,Lost Customers,72.0,1
2952,408,1,107.24,0,Lost Customers,72.0,1
2953,39,11,2958.83,2,Champions,68.2,0
2954,32,2,714.96,1,Loyal Customers,28.0,0
2955,500,3,767.91,3,At Risk,109.0,0
2956,366,6,4892.68,3,At Risk,29.0,0
2957,208,1,1028.56,0,Lost Customers,72.0,1
2958,157,3,350.82,0,Lost Customers,8.0,0
2959,54,1,170.22,0,Lost Customers,72.0,1
2960,402,1,240.5,0,Lost Customers,72.0,1
2961,411,1,373.02,0,Lost Customers,72.0,1
2962,677,1,277.93,0,Lost Customers,72.0,1
2963,66,7,1821.02,3,At Risk,99.83333333333333,0
2964,562,1,105.5,0,Lost Customers,72.0,1
2965,81,2,2402.7200000000003,3,At Risk,368.0,0
2966,130,1,406.09,0,Lost Customers,72.0,1
2967,87,1,364.5,0,Lost Customers,72.0,1
2968,1,3,563.94,1,Loyal Customers,36.5,0
2969,46,1,393.54,1,Loyal Customers,72.0,1
2970,333,3,596.12,3,At Risk,48.5,0
2971,366,4,1162.0,3,At Risk,23.333333333333332,0
2972,72,1,158.04,0,Lost Customers,72.0,1
2973,158,2,463.90999999999997,0,Lost Customers,29.0,0
2974,373,2,547.6,0,Lost Customers,9.0,0
2975,12,10,3430.22,2,Champions,46.111111111111114,0
2976,549,1,111.15,0,Lost Customers,72.0,1
2977,255,7,2794.4700000000003,3,At Risk,80.0,0
2978,603,3,284.4,0,Lost Customers,0.0,0
2979,29,2,277.05,1,Loyal Customers,23.0,0
2980,31,13,3239.57,2,Champions,32.083333333333336,0
2981,5,42,16425.86,2,Champions,18.333333333333332,0
2982,663,8,181.35,0,Lost Customers,4.142857142857143,0
2983,40,1,427.93,1,Loyal Customers,72.0,1
2984,362,4,689.07,3,At Risk,60.0,0
2985,449,2,613.08,0,Lost Customers,290.0,0
2986,373,2,678.11,0,Lost Customers,120.0,0
2987,96,2,913.19,3,At Risk,158.0,0
2988,26,13,4557.13,2,Champions,53.666666666666664,0
2989,75,7,2389.08,3,At Risk,95.33333333333333,0
2990,57,11,5081.33,2,Champions,66.8,0
2991,21,2,722.74,1,Loyal Customers,372.0,0
2992,492,11,6251.26,3,At Risk,23.5,0
2993,41,8,3739.01,2,Champions,52.285714285714285,0
2994,662,1,59.400000000000006,0,Lost Customers,72.0,1
2995,137,8,6017.06,3,At Risk,75.0,0
2996,8,17,3084.54,2,Champions,35.75,0
2997,129,2,307.32,0,Lost Customers,495.0,0
2998,690,1,60.959999999999994,0,Lost Customers,72.0,1
2999,40,3,1221.56,1,Loyal Customers,90.5,0
3000,383,4,1211.75,3,At Risk,10.666666666666666,0
3001,463,2,246.5,0,Lost Customers,39.0,0
3002,169,8,4877.84,3,At Risk,32.42857142857143,0
3003,9,11,3248.96,2,Champions,72.6,0
3004,214,5,1890.5700000000002,3,At Risk,92.0,0
3005,15,12,13733.550000000001,2,Champions,65.18181818181819,0
3006,170,4,2027.79,3,At Risk,140.0,0
3007,40,3,942.08,1,Loyal Customers,318.0,0
3008,186,1,394.14,0,Lost Customers,72.0,1
3009,492,1,468.65,0,Lost Customers,72.0,1
3010,270,1,140.54,0,Lost Customers,72.0,1
3011,172,5,2733.8,3,At Risk,126.75,0
3012,396,2,1216.66,3,At Risk,12.0,0
3013,584,1,289.87,0,Lost Customers,72.0,1
3014,5,7,2911.62,2,Champions,70.66666666666667,0
3015,16,5,891.34,1,Loyal Customers,176.25,0
3016,10,11,5286.8,2,Champions,71.1,0
3017,326,1,107.45,0,Lost Customers,72.0,1
3018,113,2,796.38,3,At Risk,471.0,0
3019,290,1,94.0,0,Lost Customers,72.0,1
3020,16,2,1345.53,1,Loyal Customers,62.0,0
3021,1,3,815.77,1,Loyal Customers,38.0,0
3022,92,8,1302.3,3,At Risk,66.42857142857143,0
3023,452,2,216.95000000000002,0,Lost Customers,116.0,0
3024,149,6,1830.54,3,At Risk,88.0,0
3025,492,2,170.88,0,Lost Customers,238.0,0
3026,376,1,257.06,0,Lost Customers,72.0,1
3027,189,2,659.84,0,Lost Customers,386.0,0
3028,31,4,975.87,1,Loyal Customers,105.25,0
3029,34,4,1046.74,1,Loyal Customers,90.33333333333333,0
3030,264,1,267.18,0,Lost Customers,72.0,1
3031,721,1,131.25,0,Lost Customers,72.0,1
3032,84,10,4685.72,2,Champions,51.1,0
3033,26,4,1348.93,1,Loyal Customers,52.0,0
3034,171,1,190.53,0,Lost Customers,72.0,1
3035,692,5,6798.72,3,At Risk,11.0,0
3036,10,3,774.9000000000001,1,Loyal Customers,116.0,0
3037,313,1,559.61,0,Lost Customers,72.0,1
3038,65,7,4572.82,3,At Risk,101.5,0
3039,85,1,508.8,0,Lost Customers,72.0,1
3040,425,2,449.42,0,Lost Customers,161.0,0
3041,25,1,135.86,1,Loyal Customers,72.0,1
3042,434,6,743.0,3,At Risk,59.6,0
3043,59,10,3805.34,2,Champions,74.33333333333333,0
3044,323,7,1619.97,3,At Risk,57.333333333333336,0
3045,38,3,266.89,1,Loyal Customers,291.0,0
3046,254,3,597.78,3,At Risk,104.0,0
3047,400,4,1941.1200000000001,3,At Risk,87.33333333333333,0
3048,19,9,2156.35,2,Champions,70.5,0
3049,33,3,1430.54,1,Loyal Customers,6.5,0
3050,15,4,762.75,1,Loyal Customers,235.0,0
3051,27,2,397.35,1,Loyal Customers,48.0,0
3052,468,2,954.75,3,At Risk,60.0,0
3053,503,1,153.24,0,Lost Customers,72.0,1
3054,23,2,320.76,1,Loyal Customers,518.0,0
3055,214,2,533.3,0,Lost Customers,53.0,0
3056,8,11,2567.06,2,Champions,67.3,0
3057,22,1,149.29,1,Loyal Customers,72.0,1
3058,12,3,1067.75,1,Loyal Customers,110.0,0
3059,262,2,393.45,0,Lost Customers,378.0,0
3060,131,1,156.57999999999998,0,Lost Customers,72.0,1
3061,405,4,1269.05,3,At Risk,82.66666666666667,0
3062,55,3,383.68,1,Loyal Customers,76.5,0
3063,396,3,1254.21,3,At Risk,166.5,0
3064,249,1,594.0,0,Lost Customers,72.0,1
3065,2,14,5114.23,2,Champions,48.76923076923077,0
3066,9,2,1411.21,1,Loyal Customers,31.0,0
3067,264,2,284.5,0,Lost Customers,326.0,0
3068,377,3,399.75,0,Lost Customers,174.5,0
3069,331,5,492.88,3,At Risk,73.25,0
3070,313,2,788.81,0,Lost Customers,361.0,0
3071,26,3,974.52,1,Loyal Customers,117.0,0
3072,30,1,429.84,1,Loyal Customers,72.0,1
3073,434,2,226.86,0,Lost Customers,164.0,0
3074,30,6,1785.1100000000001,1,Loyal Customers,95.8,0
3075,2,7,1371.77,1,Loyal Customers,30.333333333333332,0
3076,362,2,305.99,0,Lost Customers,256.0,0
3077,598,1,38.25,0,Lost Customers,72.0,1
3078,283,10,2091.52,3,At Risk,49.22222222222222,0
3079,262,1,237.07,0,Lost Customers,72.0,1
3080,25,2,370.43999999999994,1,Loyal Customers,376.0,0
3081,417,2,202.82999999999998,0,Lost Customers,80.0,0
3082,354,1,214.26,0,Lost Customers,72.0,1
3083,461,2,429.7,0,Lost Customers,170.0,0
3084,94,4,737.05,3,At Risk,116.66666666666667,0
3085,29,1,126.14,1,Loyal Customers,72.0,1
3086,338,1,1044.65,0,Lost Customers,72.0,1
3087,20,32,12100.4,2,Champions,22.35483870967742,0
3088,85,4,1560.46,3,At Risk,216.66666666666666,0
3089,9,3,524.88,1,Loyal Customers,71.0,0
3090,51,3,1430.48,1,Loyal Customers,170.5,0
3091,50,3,874.25,1,Loyal Customers,193.5,0
3092,576,1,63.419999999999995,0,Lost Customers,72.0,1
3093,2,3,1292.01,1,Loyal Customers,273.5,0
3094,113,1,371.56,0,Lost Customers,72.0,1
3095,14,8,2046.0,2,Champions,61.142857142857146,0
3096,596,1,150.35,0,Lost Customers,72.0,1
3097,77,1,454.10999999999996,0,Lost Customers,72.0,1
3098,380,4,2209.98,3,At Risk,20.333333333333332,0
3099,650,1,368.4,0,Lost Customers,72.0,1
3100,40,3,1983.48,1,Loyal Customers,267.0,0
3101,733,1,147.4,0,Lost Customers,72.0,1
3102,116,5,6279.0,3,At Risk,139.5,0
3103,401,1,1993.34,3,At Risk,72.0,1
3104,16,19,14417.36,2,Champions,39.72222222222222,0
3105,161,10,817.8199999999999,3,At Risk,57.77777777777778,0
3106,1,6,4652.1,2,Champions,146.0,0
3107,30,7,4810.92,2,Champions,117.5,0
3108,527,1,102.0,0,Lost Customers,72.0,1
3109,680,1,231.32,0,Lost Customers,72.0,1
3110,93,5,431.92,3,At Risk,122.25,0
3111,23,8,2419.61,2,Champions,95.28571428571429,0
3112,430,1,210.85,0,Lost Customers,72.0,1
3113,95,6,3100.09,3,At Risk,27.6,0
3114,28,2,659.4599999999999,1,Loyal Customers,46.0,0
3115,33,9,4121.68,2,Champions,77.25,0
3116,21,5,3702.6,2,Champions,176.25,0
3117,379,1,246.5,0,Lost Customers,72.0,1
3118,631,1,146.14000000000001,0,Lost Customers,72.0,1
3119,18,9,8657.39,2,Champions,87.25,0
3120,3,44,24972.86,2,Champions,16.3953488372093,0
3121,724,1,158.65,0,Lost Customers,72.0,1
3122,8,4,1131.56,1,Loyal Customers,23.666666666666668,0
3123,405,2,399.95,0,Lost Customers,10.0,0
3124,16,14,13003.869999999999,2,Champions,44.5,0
3125,363,2,257.3,0,Lost Customers,363.0,0
3126,81,4,402.7,1,Loyal Customers,194.33333333333334,0
3127,53,5,3610.96,3,At Risk,25.25,0
3128,23,6,2030.33,1,Loyal Customers,90.6,0
3129,172,1,475.86,0,Lost Customers,72.0,1
3130,189,6,1000.27,3,At Risk,8.8,0
3131,380,1,152.41,0,Lost Customers,72.0,1
3132,331,1,250.0,0,Lost Customers,72.0,1
3133,12,5,900.53,1,Loyal Customers,18.0,0
3134,156,4,331.58,0,Lost Customers,172.66666666666666,0
3135,33,35,26437.05,2,Champions,19.08823529411765,0
3136,12,18,6392.06,2,Champions,44.625,0
3137,387,1,171.81,0,Lost Customers,72.0,1
3138,45,3,62.43,0,Lost Customers,0.5,0
3139,233,1,267.03,0,Lost Customers,72.0,1
3140,64,15,4189.99,2,Champions,46.357142857142854,0
3141,383,2,344.61,0,Lost Customers,63.0,0
3142,2,1,343.5,1,Loyal Customers,72.0,1
3143,40,16,7098.24,2,Champions,47.0,0
3144,33,2,397.99,1,Loyal Customers,54.0,0
3145,84,16,17259.19,2,Champions,43.06666666666667,0
3146,25,2,591.4,1,Loyal Customers,582.0,0
3147,2,4,890.22,1,Loyal Customers,126.33333333333333,0
3148,33,2,148.44,1,Loyal Customers,0.0,0
3149,19,23,5554.89,2,Champions,31.636363636363637,0
3150,254,1,229.33,0,Lost Customers,72.0,1
3151,23,12,4783.66,2,Champions,33.18181818181818,0
3152,22,5,1808.68,1,Loyal Customers,122.5,0
3153,8,2,1972.39,1,Loyal Customers,22.0,0
3154,25,10,3738.85,2,Champions,57.666666666666664,0
3155,19,3,807.57,1,Loyal Customers,34.5,0
3156,726,1,162.25,0,Lost Customers,72.0,1
3157,173,6,1044.3700000000001,3,At Risk,54.8,0
3158,409,1,259.09,0,Lost Customers,72.0,1
3159,163,1,110.92,0,Lost Customers,72.0,1
3160,538,6,3358.3999999999996,3,At Risk,24.8,0
3161,7,1,538.46,1,Loyal Customers,72.0,1
3162,11,2,460.68,1,Loyal Customers,364.0,0
3163,114,1,85.13000000000001,0,Lost Customers,72.0,1
3164,512,3,855.71,3,At Risk,112.5,0
3165,288,2,242.26,0,Lost Customers,171.0,0
3166,9,20,7807.89,2,Champions,34.8421052631579,0
3167,54,2,288.96999999999997,1,Loyal Customers,316.0,0
3168,607,2,1079.1000000000001,3,At Risk,0.0,0
3169,7,26,10057.05,2,Champions,29.791666666666668,0
3170,596,1,158.09,0,Lost Customers,72.0,1
3171,77,8,2334.16,3,At Risk,88.14285714285714,0
3172,4,12,2211.05,2,Champions,66.0909090909091,0
3173,37,7,1679.81,3,At Risk,85.16666666666667,0
3174,217,2,252.52,0,Lost Customers,405.0,0
3175,60,1,428.93,1,Loyal Customers,72.0,1
3176,278,1,217.2,0,Lost Customers,72.0,1
3177,12,36,11243.91,2,Champions,20.228571428571428,0
3178,24,1,279.77,1,Loyal Customers,72.0,1
3179,29,1,468.91,1,Loyal Customers,72.0,1
3180,639,1,202.68,0,Lost Customers,72.0,1
3181,568,1,1109.4,0,Lost Customers,72.0,1
3182,398,2,153.52,0,Lost Customers,0.0,0
3183,12,8,1934.3899999999999,2,Champions,92.57142857142857,0
3184,352,3,671.4300000000001,3,At Risk,186.5,0
3185,22,7,2859.46,2,Champions,109.5,0
3186,463,2,70.74000000000001,0,Lost Customers,212.0,0
3187,50,2,173.16,1,Loyal Customers,20.0,0
3188,393,2,227.87,0,Lost Customers,331.0,0
3189,19,1,186.01,1,Loyal Customers,72.0,1
3190,3,3,758.29,1,Loyal Customers,34.5,0
3191,104,10,3583.45,3,At Risk,60.22222222222222,0
3192,7,25,8736.49,2,Champions,25.083333333333332,0
3193,12,14,3892.35,2,Champions,55.0,0
3194,5,10,3965.2,2,Champions,66.11111111111111,0
3195,32,5,1188.42,1,Loyal Customers,173.75,0
3196,178,6,1101.44,3,At Risk,56.8,0
3197,620,1,30.1,0,Lost Customers,72.0,1
3198,38,1,921.37,1,Loyal Customers,72.0,1
3199,151,5,396.03000000000003,3,At Risk,143.25,0
3200,162,1,127.1,0,Lost Customers,72.0,1
3201,69,5,1250.63,3,At Risk,90.5,0
3202,377,8,1375.39,3,At Risk,41.57142857142857,0
3203,121,38,7480.4,2,Champions,16.216216216216218,0
3204,25,3,682.9100000000001,1,Loyal Customers,97.5,0
3205,376,1,95.96,0,Lost Customers,72.0,1
3206,24,6,1268.2,1,Loyal Customers,128.8,0
3207,177,1,455.3,0,Lost Customers,72.0,1
3208,593,3,1139.1,3,At Risk,54.0,0
3209,50,7,1522.0800000000002,3,At Risk,73.16666666666667,0
3210,678,1,579.6,0,Lost Customers,72.0,1
3211,256,3,478.53000000000003,0,Lost Customers,27.0,0
3212,382,5,1496.6,3,At Risk,55.75,0
3213,583,3,217.9,0,Lost Customers,45.0,0
3214,47,1,388.58,1,Loyal Customers,72.0,1
3215,71,1,199.8,0,Lost Customers,72.0,1
3216,16,5,1771.78,1,Loyal Customers,54.5,0
3217,488,1,357.6,0,Lost Customers,72.0,1
3218,101,9,2727.72,3,At Risk,49.5,0
3219,35,2,563.37,1,Loyal Customers,540.0,0
3220,53,2,548.02,1,Loyal Customers,374.0,0
3221,27,3,1250.06,1,Loyal Customers,209.0,0
3222,428,4,1199.31,3,At Risk,54.666666666666664,0
3223,11,30,14191.74,2,Champions,24.586206896551722,0
3224,8,16,3137.96,2,Champions,48.0,0
3225,79,2,88.48,0,Lost Customers,569.0,0
3226,52,1,216.39,0,Lost Customers,72.0,1
3227,36,9,1741.95,2,Champions,81.75,0
3228,61,17,5230.99,2,Champions,36.1875,0
3229,337,9,1708.97,3,At Risk,45.125,0
3230,28,5,1785.98,1,Loyal Customers,96.25,0
3231,184,1,298.48,0,Lost Customers,72.0,1
3232,52,1,112.46000000000001,0,Lost Customers,72.0,1
3233,10,26,2997.28,2,Champions,26.44,0
3234,36,2,195.15,1,Loyal Customers,25.0,0
3235,610,1,433.71999999999997,0,Lost Customers,72.0,1
3236,438,4,3147.36,3,At Risk,62.666666666666664,0
3237,10,47,21373.97,2,Champions,15.391304347826088,0
3238,438,1,317.11,0,Lost Customers,72.0,1
3239,396,3,828.5500000000001,3,At Risk,55.0,0
3240,33,4,776.851,1,Loyal Customers,34.333333333333336,0
3241,11,1,336.40000000000003,1,Loyal Customers,72.0,1
3242,57,4,1942.36,3,At Risk,117.33333333333333,0
3243,4,4,1293.03,1,Loyal Customers,5.333333333333333,0
3244,43,17,7852.61,2,Champions,39.86666666666667,0
3245,141,8,2437.05,3,At Risk,83.57142857142857,0
3246,117,4,588.13,3,At Risk,46.0,0
3247,104,9,3236.4,3,At Risk,54.25,0
3248,75,3,1067.52,3,At Risk,172.5,0
3249,457,2,566.9,0,Lost Customers,65.0,0
3250,5,17,5333.08,2,Champions,44.5625,0
3251,450,4,2240.9,3,At Risk,27.333333333333332,0
3252,45,3,1481.4,1,Loyal Customers,299.0,0
3253,642,1,596.67,0,Lost Customers,72.0,1
3254,16,8,3285.31,2,Champions,36.57142857142857,0
3255,509,13,4335.96,3,At Risk,17.916666666666668,0
3256,17,2,554.65,1,Loyal Customers,366.0,0
3257,396,1,100.35,0,Lost Customers,72.0,1
3258,90,4,1444.58,3,At Risk,159.33333333333334,0
3259,53,5,797.59,1,Loyal Customers,167.5,0
3260,379,6,2265.2,3,At Risk,46.0,0
3261,134,3,1065.08,3,At Risk,235.0,0
3262,4,29,23494.31,2,Champions,25.357142857142858,0
3263,105,12,5345.55,2,Champions,56.63636363636363,0
3264,730,1,105.78000000000002,0,Lost Customers,72.0,1
3265,192,3,664.0,3,At Risk,45.0,0
3266,166,4,803.54,3,At Risk,31.0,0
3267,19,3,1055.17,1,Loyal Customers,203.0,0
3268,158,5,784.8100000000001,3,At Risk,63.0,0
3269,415,1,169.0,0,Lost Customers,72.0,1
3270,204,2,639.5,0,Lost Customers,62.0,0
3271,336,4,1660.35,3,At Risk,16.666666666666668,0
3272,522,2,553.88,0,Lost Customers,106.0,0
3273,37,5,1259.06,1,Loyal Customers,139.5,0
3274,91,5,1405.94,3,At Risk,97.75,0
3275,93,2,877.4399999999999,3,At Risk,23.0,0
3276,9,2,922.53,1,Loyal Customers,16.0,0
3277,243,1,560.67,0,Lost Customers,72.0,1
3278,45,4,748.5,1,Loyal Customers,79.33333333333333,0
3279,23,1,30.0,0,Lost Customers,72.0,1
3280,190,8,2117.27,3,At Risk,77.57142857142857,0
3281,44,3,532.49,1,Loyal Customers,304.0,0
3282,25,15,2603.69,2,Champions,45.785714285714285,0
3283,317,8,1215.95,3,At Risk,36.857142857142854,0
3284,661,2,283.73,0,Lost Customers,77.0,0
3285,106,1,138.14,0,Lost Customers,72.0,1
3286,51,4,1254.03,1,Loyal Customers,199.0,0
3287,168,5,3987.07,3,At Risk,116.25,0
3288,472,2,632.9399999999999,0,Lost Customers,23.0,0
3289,40,1,301.32,1,Loyal Customers,72.0,1
3290,218,1,76.32000000000001,0,Lost Customers,72.0,1
3291,40,4,684.34,1,Loyal Customers,74.0,0
3292,297,2,325.2,0,Lost Customers,259.0,0
3293,19,7,2657.13,2,Champions,41.5,0
3294,725,1,45.300000000000004,0,Lost Customers,72.0,1
3295,88,9,6204.32,2,Champions,70.25,0
3296,73,13,6948.2300000000005,2,Champions,54.333333333333336,0
3297,81,4,542.04,3,At Risk,107.33333333333333,0
3298,19,3,3435.76,1,Loyal Customers,132.0,0
3299,49,3,1305.63,1,Loyal Customers,207.0,0
3300,53,3,1825.94,3,At Risk,234.5,0
3301,24,4,781.28,1,Loyal Customers,52.333333333333336,0
3302,9,10,4028.69,2,Champions,80.33333333333333,0
3303,25,14,2989.7,2,Champions,41.15384615384615,0
3304,599,2,318.24,0,Lost Customers,88.0,0
3305,117,2,524.54,0,Lost Customers,356.0,0
3306,547,3,173.95,0,Lost Customers,93.5,0
3307,450,1,55.980000000000004,0,Lost Customers,72.0,1
3308,420,1,90.0,0,Lost Customers,72.0,1
3309,9,9,2993.1,2,Champions,39.625,0
3310,419,1,190.57,0,Lost Customers,72.0,1
3311,120,3,521.03,3,At Risk,248.5,0
3312,4,2,239.76,1,Loyal Customers,96.0,0
3313,252,4,571.3,3,At Risk,160.0,0
3314,28,1,191.04,1,Loyal Customers,72.0,1
3315,659,1,37.5,0,Lost Customers,72.0,1
3316,1,24,9978.48,2,Champions,31.304347826086957,0
3317,267,4,1131.04,3,At Risk,137.66666666666666,0
3318,33,13,3881.2200000000003,2,Champions,53.75,0
3319,690,1,246.75,0,Lost Customers,72.0,1
3320,624,1,46.2,0,Lost Customers,72.0,1
3321,18,1,309.65,1,Loyal Customers,72.0,1
3322,172,2,696.68,0,Lost Customers,1.0,0
3323,2,4,1529.0,1,Loyal Customers,35.666666666666664,0
3324,476,2,140.39000000000001,0,Lost Customers,205.0,0
3325,265,1,211.5,0,Lost Customers,72.0,1
3326,140,6,3734.6600000000003,3,At Risk,88.2,0
3327,201,1,143.1,0,Lost Customers,72.0,1
3328,64,4,1060.56,3,At Risk,16.666666666666668,0
