antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),0.0344567641423501,0.0311273047083582,0.011841567986933442,0.3436645396536007,11.040613470183336,1.0,0.01076902179021048,1.4761852037985153,0.9418794406410228,0.22033898305084743,0.32257822566788846,0.36204417699128066
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.0311273047083582,0.0344567641423501,0.011841567986933442,0.3804238143289606,11.040613470183334,1.0,0.01076902179021048,1.5583930728581938,0.9386427415322908,0.22033898305084743,0.3583133694466857,0.36204417699128066
frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.03222665452146873,0.03734648365109778,0.013286427741307285,0.412280701754386,11.039344576748855,1.0,0.012082875515091676,1.6379477740861919,0.9396982426143744,0.23604910714285715,0.3894799237064209,0.38402092278636035
frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),0.03734648365109778,0.03222665452146873,0.013286427741307285,0.35576114381833474,11.039344576748853,1.0,0.012082875515091676,1.5021964853446133,0.9446959851602548,0.23604910714285715,0.33430812163656887,0.38402092278636035
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",0.04978484153657694,0.021892766278229732,0.012030027954895248,0.24164037854889592,11.037452986888379,1.0,0.010940100054936265,1.2897670261638983,0.9570457590530232,0.2016850974196946,0.22466617636034683,0.3955691132342758
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.021892766278229732,0.04978484153657694,0.012030027954895248,0.5494978479196557,11.037452986888377,1.0,0.010940100054936265,2.109235558754796,0.9297542807601819,0.2016850974196946,0.5258945849602698,0.3955691132342758
"frozenset({'HEART OF WICKER SMALL', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'HEART OF WICKER LARGE'}),0.017872286961711215,0.05474762069290448,0.010710808179162609,0.5992970123022847,10.946539862689523,1.0,0.009732342991668102,2.358985104498848,0.9251820511502676,0.1730086250634196,0.5760888875080693,0.3974683569830414
frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.025159405722901027,0.04083299305839118,0.011181958099067123,0.4444444444444445,10.884444444444446,1.0,0.010154624259830658,1.7265006124948958,0.9315633457919834,0.20401146131805156,0.4207937183671539,0.35914529914529914
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),0.04083299305839118,0.025159405722901027,0.011181958099067123,0.27384615384615385,10.884444444444444,1.0,0.010154624259830658,1.3424711573731236,0.9467858663260962,0.20401146131805156,0.2551050393091893,0.35914529914529914
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.0311901246976788,0.03307472437729685,0.011213368093727425,0.35951661631419946,10.86982954757376,1.0,0.01018176331605818,1.509680501090164,0.9372347045419128,0.21136767317939614,0.3376081897607578,0.34927397767276924
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.03307472437729685,0.0311901246976788,0.011213368093727425,0.3390313390313391,10.86982954757376,1.0,0.01018176331605818,1.4657425268582533,0.9390614353849648,0.21136767317939614,0.31775193686748615,0.34927397767276924
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.03847724345886861,0.043502842604516756,0.018123566918993625,0.47102040816326535,10.827347822883667,1.0,0.01644969745294679,1.8081929287183136,0.943962347770417,0.28381701918347274,0.446961668681659,0.4438134531791056
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.043502842604516756,0.03847724345886861,0.018123566918993625,0.4166064981949459,10.827347822883667,1.0,0.01644969745294679,1.6481547250117166,0.9489220868891372,0.28381701918347274,0.39326084813251316,0.4438134531791056
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.05568992053271351,0.0520777711467789,0.0311901246976788,0.560067681895093,10.754448002710541,1.0,0.028289917760993842,2.1547001432778985,0.9605057046478087,0.40730106644790814,0.5358982997612273,0.5794910182696213
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.0520777711467789,0.05568992053271351,0.0311901246976788,0.5989143546441495,10.754448002710541,1.0,0.028289917760993842,2.354385130461295,0.9568456047096233,0.40730106644790814,0.5752606542311665,0.5794910182696213
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.040770173069070575,0.045450262273455416,0.019474196689386564,0.477657935285054,10.509464882978758,1.0,0.01762118163046314,1.8274418282729428,0.9433064436907224,0.291764705882353,0.4527869590546319,0.45306531871370875
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.045450262273455416,0.040770173069070575,0.019474196689386564,0.4284727021423635,10.509464882978758,1.0,0.01762118163046314,1.6783622243882164,0.9479314078272777,0.291764705882353,0.40418106087646705,0.45306531871370875
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.04774319188365738,0.028237585199610515,0.014134497597135408,0.29605263157894735,10.484346642468239,1.0,0.01278634514861928,1.3804475425201794,0.94997452840907,0.22854240731335704,0.2755972471258306,0.39830440255254373
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.028237585199610515,0.04774319188365738,0.014134497597135408,0.5005561735261401,10.484346642468239,1.0,0.01278634514861928,1.9066344554489798,0.9309062569583612,0.22854240731335704,0.47551561488774363,0.39830440255254373
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.03558752395012093,0.036938153720513865,0.013631937682570594,0.383053839364519,10.370140377421931,1.0,0.01231740025236856,1.561014408919396,0.9369116559363916,0.23146666666666668,0.35939092279600116,0.376050729206069
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.036938153720513865,0.03558752395012093,0.013631937682570594,0.36904761904761907,10.370140377421931,1.0,0.01231740025236856,1.5285027922299972,0.938225611815367,0.23146666666666668,0.3457650158812874,0.376050729206069
"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.05311430097056884,0.03872852341615102,0.021327386374344316,0.4015375517445299,10.368005705507379,1.0,0.01927034792547315,1.6062352439755818,0.9542328463920359,0.3024498886414254,0.3774261872595281,0.47611346362571183
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.03872852341615102,0.05311430097056884,0.021327386374344316,0.5506893755068938,10.368005705507379,1.0,0.01927034792547315,2.107418893327236,0.9399524045005331,0.3024498886414254,0.5254858902677959,0.47611346362571183
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.04978484153657694,0.023274806043282973,0.011998617960234947,0.24100946372239748,10.35495046765178,1.0,0.01083988542957554,1.2868740086628399,0.9507613360165534,0.19650205761316872,0.22292315077598307,0.3782645159367723
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG WOODLAND'}),0.023274806043282973,0.04978484153657694,0.011998617960234947,0.5155195681511471,10.35495046765178,1.0,0.01083988542957554,1.9613076112016614,0.9249560051830711,0.19650205761316872,0.4901360733580613,0.3782645159367723
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.036309953827307846,0.03558752395012093,0.013286427741307285,0.3659169550173011,10.28216954711899,1.0,0.011994246389850182,1.520956101382893,0.9367578967677996,0.2266881028938907,0.34251882806428524,0.3696310282588712
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.03558752395012093,0.036309953827307846,0.013286427741307285,0.3733451015004413,10.282169547118988,1.0,0.011994246389850182,1.5378321441037468,0.9360561826059426,0.2266881028938907,0.3497339720501141,0.3696310282588712
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.020950466438420707,0.056443760404560735,0.011998617960234947,0.5727136431784108,10.146624517457465,1.0,0.010816094852220938,2.208252673018098,0.920734882345926,0.1834774255523535,0.5471532709011672,0.39264507979733004
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.056443760404560735,0.020950466438420707,0.011998617960234947,0.21257651641624928,10.146624517457463,1.0,0.010816094852220938,1.2433583122333272,0.9553697164687921,0.1834774255523535,0.19572661383202206,0.39264507979733004
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.040770173069070575,0.02559914564814524,0.010553758205861106,0.25885978428351314,10.112047794152403,1.0,0.009510076607365879,1.3147321298843115,0.9394078843757943,0.1890827236916151,0.23938878706189826,0.33556486146691
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.02559914564814524,0.040770173069070575,0.010553758205861106,0.4122699386503068,10.112047794152403,1.0,0.009510076607365879,1.6320925030244415,0.924781683352214,0.1890827236916151,0.3872896308592232,0.33556486146691
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG WOODLAND'}),0.024311335867072903,0.04978484153657694,0.01209284794421585,0.49741602067183466,9.991314731942714,1.0,0.010882511940531126,1.8906594669683534,0.922336299376508,0.19503546099290778,0.47108402254823484,0.3701591144368637
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.04978484153657694,0.024311335867072903,0.01209284794421585,0.24290220820189276,9.991314731942714,1.0,0.010882511940531126,1.2887221105422413,0.9470624245515161,0.19503546099290778,0.22403752382331585,0.3701591144368637
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.03847724345886861,0.04083299305839118,0.01564217734082985,0.40653061224489795,9.955934693877552,1.0,0.014071036325767842,1.6162030034435637,0.9355549730609358,0.2456832757770103,0.3812658447798021,0.3948037676609105
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'COOK WITH WINE METAL SIGN '}),0.04083299305839118,0.03847724345886861,0.01564217734082985,0.38307692307692304,9.95593469387755,1.0,0.014071036325767842,1.5585780342936046,0.9378527306330474,0.2456832757770103,0.3583895204494969,0.3948037676609105
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.03326318434525866,0.03370292427050287,0.011119138109746522,0.3342776203966005,9.918356570891493,1.0,0.009998071526762492,1.4515015648192018,0.9301154467586907,0.19910011248593926,0.3110582694242157,0.3320968717080859
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG RED SPOTTY'}),0.03370292427050287,0.03326318434525866,0.011119138109746522,0.3299161230195713,9.918356570891493,1.0,0.009998071526762492,1.4427101574374652,0.9305387212436285,0.19910011248593926,0.30686008215524374,0.3320968717080859
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.028614505135534127,0.036309953827307846,0.010271068253918396,0.3589462129527991,9.885614690119608,1.0,0.00923207689365589,1.5032904658618538,0.9253204996992921,0.1879310344827586,0.3347925615781189,0.3209090926355691
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.036309953827307846,0.028614505135534127,0.010271068253918396,0.2828719723183391,9.885614690119606,1.0,0.00923207689365589,1.3545496164816917,0.9327095522864414,0.1879310344827586,0.26174723477652984,0.3209090926355691
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.0588623299934039,0.02738951534378239,0.015830637308791657,0.2689434364994664,9.819211224579716,1.0,0.014218426618266538,1.3304175534640523,0.9543330954738357,0.2247992863514719,0.24835627927768486,0.4234625439378066
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.02738951534378239,0.0588623299934039,0.015830637308791657,0.5779816513761468,9.819211224579714,1.0,0.014218426618266538,2.2300870876243253,0.9234517209650425,0.2247992863514719,0.5515870184848775,0.4234625439378066
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.0588623299934039,0.020950466438420707,0.01209284794421585,0.20544290288153683,9.806125485816324,1.0,0.010859654675201797,1.2321953162487573,0.9541886941947016,0.17857142857142858,0.18844034966440448,0.39132714859219264
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.020950466438420707,0.0588623299934039,0.01209284794421585,0.5772113943028485,9.806125485816322,1.0,0.010859654675201797,2.226024205299289,0.9172395201846597,0.17857142857142858,0.5507685866041381,0.39132714859219264
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.0311273047083582,0.034550994126330996,0.010333888243238998,0.33198789101917253,9.608634987615815,1.0,0.009258408921091999,1.445256744442305,0.9247106963566631,0.18671963677639042,0.3080814160906203,0.3155394000550408
frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),0.034550994126330996,0.0311273047083582,0.010333888243238998,0.2990909090909091,9.608634987615815,1.0,0.009258408921091999,1.3823086443849624,0.9279899189842089,0.18671963677639042,0.2765725628194019,0.3155394000550408
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),0.049564971573954834,0.022395326192794548,0.010616578195181707,0.21419518377693283,9.564280597343913,1.0,0.0095065544890464,1.2440807865062664,0.9421415233494029,0.17306707629288276,0.19619367902281873,0.34412423985480584
frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.022395326192794548,0.049564971573954834,0.010616578195181707,0.4740532959326788,9.564280597343913,1.0,0.0095065544890464,1.807093800714054,0.9159574718875975,0.17306707629288276,0.4466252943788193,0.34412423985480584
frozenset({'NO SINGING METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.03046769482049188,0.04083299305839118,0.011841567986933442,0.388659793814433,9.518278350515464,1.0,0.010597480815823117,1.568957835975313,0.9230625721253476,0.19915478077126259,0.3626342422526805,0.3393298969072165
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'NO SINGING METAL SIGN'}),0.04083299305839118,0.03046769482049188,0.011841567986933442,0.29,9.518278350515464,1.0,0.010597480815823117,1.3655384579993073,0.9330377055307694,0.19915478077126259,0.26768814591635076,0.3393298969072165
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",0.0588623299934039,0.021704306310267926,0.012030027954895248,0.20437566702241197,9.416364849482678,1.0,0.010752461914582338,1.2295949899225742,0.9497036771809687,0.17552703941338224,0.18672407728095194,0.3793224210654752
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.021704306310267926,0.0588623299934039,0.012030027954895248,0.5542691751085385,9.416364849482678,1.0,0.010752461914582338,2.1114484739433705,0.9136316470613679,0.17552703941338224,0.5263914737486413,0.3793224210654752
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.027201055375820585,0.04774319188365738,0.012218487922857053,0.4491916859122402,9.408497173939468,1.0,0.01091982271661126,1.728835211381033,0.9187027851496204,0.19479218828242367,0.42157587176791866,0.3525563692719096
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.04774319188365738,0.027201055375820585,0.012218487922857053,0.25592105263157894,9.408497173939468,1.0,0.01091982271661126,1.307386733712425,0.9385210924190683,0.19479218828242367,0.23511538383105418,0.3525563692719096
"frozenset({'HEART OF WICKER LARGE', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'HEART OF WICKER SMALL'}),0.02041649652919559,0.05587838050067531,0.010710808179162609,0.5246153846153846,9.388521641371558,1.0,0.009569967417613501,1.9860163516976086,0.9121090288108805,0.16331417624521072,0.4964794730188303,0.3581480520603623
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02280365612337846,0.056443760404560735,0.012030027954895248,0.5275482093663912,9.346439811684917,1.0,0.010742903852319281,1.997148192263233,0.9138464286011018,0.1789719626168224,0.4992860300132423,0.3703406044049541
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",0.056443760404560735,0.02280365612337846,0.012030027954895248,0.21313299944351696,9.346439811684917,1.0,0.010742903852319281,1.2418824822816754,0.9464273049337176,0.1789719626168224,0.1947708303584986,0.3703406044049541
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.04394258252976097,0.03847724345886861,0.015799227314131355,0.359542530378842,9.34429023646628,1.0,0.014108437867922315,1.501306179019021,0.9340263040980087,0.23715228665723714,0.33391335226941044,0.3850773876384006
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03847724345886861,0.04394258252976097,0.015799227314131355,0.41061224489795917,9.34429023646628,1.0,0.014108437867922315,1.6221195795028294,0.9287172561131317,0.23715228665723714,0.3835226375194273,0.3850773876384006
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019537016678707164,0.06272575933662092,0.011433238056349531,0.5852090032154341,9.329643983660377,1.0,0.010207763850005396,2.2596301460954336,0.9106052845120601,0.16141906873614192,0.5574496995767351,0.3837412066653034
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.019537016678707164,0.056443760404560735,0.010271068253918396,0.5257234726688103,9.31411140754419,1.0,0.009168325565485542,1.9894643424690277,0.9104229764859578,0.15630975143403442,0.49735213712905835,0.35384671129266887
frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.02792348525300751,0.03872852341615102,0.01001978829663599,0.35883014623172105,9.265267936398462,1.0,0.008938352944154342,1.4992462152334067,0.9176952906746598,0.17692734331669444,0.33299814944384076,0.3087743594094534
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),0.03872852341615102,0.02792348525300751,0.01001978829663599,0.2587185725871857,9.26526793639846,1.0,0.008938352944154342,1.3113461079683169,0.9280105167886346,0.17692734331669444,0.23742481567333049,0.3087743594094534
frozenset({'RETROSPOT HEART HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.02559914564814524,0.045764362220058426,0.010836448157803814,0.4233128834355829,9.249836835922205,1.0,0.009664919583838062,1.654685201682239,0.9153214315413372,0.17903476907109495,0.3956554400901465,0.33005040190996715
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'RETROSPOT HEART HOT WATER BOTTLE'}),0.045764362220058426,0.02559914564814524,0.010836448157803814,0.2367879203843514,9.249836835922203,1.0,0.009664919583838062,1.2767104719340399,0.9346643005028098,0.17903476907109495,0.21673705825790068,0.33005040190996715
frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.04664384207054685,0.05751170022301096,0.024688255802996512,0.5292929292929293,9.203221731239207,1.0,0.022005689140585753,2.002282010255835,0.9349521592953115,0.31067193675889326,0.5005698523594945,0.47928327513253777
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.05751170022301096,0.04664384207054685,0.024688255802996512,0.42927362097214633,9.203221731239207,1.0,0.022005689140585753,1.6704259570993576,0.9457331180074418,0.31067193675889326,0.40135029885642537,0.47928327513253777
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.03558752395012093,0.0554386405754311,0.018092156924333323,0.5083848190644307,9.170225203713473,1.0,0.016119232975093024,1.9213429447541048,0.9238281815434833,0.24806201550387597,0.4795307091165961,0.4173652140647932
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.0554386405754311,0.03558752395012093,0.018092156924333323,0.3263456090651558,9.170225203713473,1.0,0.016119232975093024,1.43161313728178,0.9432435649810826,0.24806201550387597,0.30148727057736335,0.4173652140647932
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.043502842604516756,0.04083299305839118,0.016238967239375568,0.37328519855595665,9.141754512635378,1.0,0.014462615969285051,1.5304680928734196,0.931118091547061,0.23846863468634685,0.34660513038039076,0.38548875312413217
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.04083299305839118,0.043502842604516756,0.016238967239375568,0.3976923076923077,9.141754512635378,1.0,0.014462615969285051,1.5880540288813898,0.9285263163962112,0.23846863468634685,0.3702985025614081,0.38548875312413217
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HEART OF WICKER LARGE'}),0.05587838050067531,0.05474762069290448,0.02729528535980149,0.48847667228780217,8.922336096171405,1.0,0.024236076979216727,1.847916464601454,0.9404738870404826,0.3275537127779872,0.45884999719634345,0.49352118181228893
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HEART OF WICKER SMALL'}),0.05474762069290448,0.05587838050067531,0.02729528535980149,0.4985656913367757,8.922336096171405,1.0,0.024236076979216727,1.8828420855690198,0.9393488435124222,0.3275537127779872,0.46888801367652294,0.49352118181228893
frozenset({'NO SINGING METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.03046769482049188,0.043502842604516756,0.011684518013631937,0.3835051546391753,8.815634374185866,1.0,0.010359086681333628,1.5515087670127403,0.9144256088643925,0.18759455370650527,0.3554660977356963,0.32604860620045406
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.043502842604516756,0.03046769482049188,0.011684518013631937,0.26859205776173284,8.815634374185864,1.0,0.010359086681333628,1.3255698348209466,0.9268874053860897,0.18759455370650527,0.24560745595491262,0.32604860620045406
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.021704306310267926,0.06272575933662092,0.011998617960234947,0.5528219971056441,8.81331693633069,1.0,0.010637198866048778,2.0959757291210193,0.9062038674131594,0.16565481352992192,0.5228952386679755,0.37205446375061874
frozenset({'PAINTED METAL PEARS ASSORTED'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.02242673618745485,0.083299305839118,0.016396017212677073,0.7310924369747899,8.776693030153238,1.0,0.014527885656025056,3.4089807064107793,0.9063892209664214,0.18354430379746836,0.7066571840317418,0.4639625080801551
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.0554386405754311,0.036938153720513865,0.01793510695103182,0.3235127478753541,8.758227341928274,1.0,0.01588730592340023,1.4236215734365938,0.93781270543224,0.24092827004219408,0.2975661378985568,0.40452848278121445
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.036938153720513865,0.0554386405754311,0.01793510695103182,0.48554421768707484,8.758227341928272,1.0,0.01588730592340023,1.8360399317079221,0.9197972563764497,0.24092827004219408,0.45534953639609616,0.40452848278121445
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'LADIES & GENTLEMEN METAL SIGN'}),0.04394258252976097,0.02792348525300751,0.01074221817382291,0.2444603288062902,8.754649593032465,1.0,0.009515188118574065,1.2865989064626704,0.9264872241492532,0.17574511819116134,0.2227569952244365,0.31458112053362874
frozenset({'LADIES & GENTLEMEN METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.02792348525300751,0.04394258252976097,0.01074221817382291,0.38470191226096734,8.754649593032463,1.0,0.009515188118574065,1.553811780861138,0.9112194044414814,0.17574511819116134,0.3564214068155732,0.31458112053362874
frozenset({'WICKER STAR '}),frozenset({'HEART OF WICKER LARGE'}),0.022615196155416652,0.05474762069290448,0.010836448157803814,0.47916666666666674,8.752282941288968,1.0,0.009598319976791432,1.8148845682696235,0.9062388656557091,0.16288951841359772,0.44900076981015047,0.33855063109581185
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.03558752395012093,0.049564971573954834,0.015328077394226843,0.43071491615180935,8.689905440763722,1.0,0.013564182781251662,1.669523856134433,0.9175782885126303,0.21952316689158793,0.40102682790327354,0.3699835670746372
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.049564971573954834,0.03558752395012093,0.015328077394226843,0.3092522179974651,8.689905440763722,1.0,0.013564182781251662,1.3961861350520266,0.9310725328164117,0.21952316689158793,0.28376312090884886,0.3699835670746372
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.0588623299934039,0.023274806043282973,0.011904387976254044,0.2022411953041622,8.689275215787601,1.0,0.01053437866240185,1.224336463862801,0.9402615908785302,0.16949910554561715,0.18323105656350053,0.3568560902296789
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.023274806043282973,0.0588623299934039,0.011904387976254044,0.5114709851551956,8.689275215787601,1.0,0.01053437866240185,1.9264724129140542,0.9060026385224275,0.16949910554561715,0.4809165221902334,0.3568560902296789
