Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Churn
14169.0,65,2,441.91,1,Champions,0
14170.0,10,3,475.77,1,Champions,0
14171.0,365,1,135.0,0,Lost Customers,1
14172.0,240,3,188.82,0,Lost Customers,1
14173.0,276,2,135.16,0,Lost Customers,1
14175.0,53,5,3320.9500000000003,1,Champions,0
14176.0,2,2,319.21000000000004,1,Champions,0
14177.0,16,7,1048.43,1,Champions,0
14180.0,7,9,472.18,1,Champions,0
14181.0,45,2,295.6,1,Champions,0
14182.0,78,4,640.52,1,Champions,0
14183.0,46,2,250.49,1,Champions,0
14186.0,62,5,1444.19,1,Champions,0
14187.0,108,1,110.75,1,Champions,1
14189.0,3,2,761.1800000000001,1,Champions,0
14191.0,29,2,132.9,1,Champions,0
14192.0,23,1,293.74,1,Champions,0
14193.0,31,1,356.8,1,Champions,0
14194.0,27,14,6520.84,2,At Risk,0
14197.0,45,1,327.7,1,Champions,0
14198.0,35,5,674.75,1,Champions,0
14199.0,58,2,552.6,1,Champions,0
14200.0,252,1,359.3,0,Lost Customers,1
14201.0,44,3,396.35,1,Champions,0
14202.0,16,3,426.01,1,Champions,0
14203.0,32,1,182.09,1,Champions,0
14204.0,57,3,719.02,1,Champions,0
14205.0,29,7,1396.8300000000002,1,Champions,0
14206.0,23,2,684.15,1,Champions,0
14207.0,322,1,157.8,0,Lost Customers,1
14208.0,186,1,315.9,0,Lost Customers,1
14209.0,20,9,2264.83,1,Champions,0
14210.0,6,11,3546.36,1,Champions,0
14211.0,46,8,1975.54,1,Champions,0
14212.0,80,1,136.0,1,Champions,0
14215.0,3,4,1268.41,1,Champions,0
14216.0,49,1,255.39,1,Champions,0
14217.0,1,7,1030.91,1,Champions,0
14219.0,44,2,436.74,1,Champions,0
14220.0,202,2,532.2,0,Lost Customers,1
14221.0,84,8,2928.81,1,Champions,0
14224.0,25,5,565.73,1,Champions,0
14225.0,69,4,1771.23,1,Champions,0
14226.0,76,1,633.84,1,Champions,0
14227.0,49,5,2815.83,1,Champions,0
14228.0,72,3,695.6,1,Champions,0
14229.0,38,4,646.19,1,Champions,0
14230.0,70,3,696.2,1,Champions,0
14231.0,85,1,309.91,1,Champions,0
14233.0,100,3,1164.15,1,Champions,1
14235.0,133,4,1446.77,1,Champions,1
14236.0,7,4,1209.23,1,Champions,0
14237.0,8,2,360.85,1,Champions,0
14238.0,297,2,148.08,0,Lost Customers,1
14239.0,66,10,1856.8200000000002,1,Champions,0
14240.0,58,1,338.2,1,Champions,0
14243.0,0,8,4348.35,1,Champions,0
14244.0,295,1,245.45999999999998,0,Lost Customers,1
14247.0,39,4,512.96,1,Champions,0
14248.0,94,2,603.53,1,Champions,1
14249.0,45,12,4406.36,2,At Risk,0
14252.0,16,1,130.99,1,Champions,0
14253.0,128,2,330.75,1,Champions,1
14254.0,67,1,601.03,1,Champions,0
14256.0,126,3,1290.08,1,Champions,1
14257.0,15,4,2548.73,1,Champions,0
14258.0,30,16,8628.6,2,At Risk,0
14260.0,106,3,761.8,1,Champions,1
14263.0,58,1,322.93,1,Champions,0
14264.0,14,4,1033.49,1,Champions,0
14265.0,99,2,742.57,1,Champions,1
14266.0,63,1,40.56,1,Champions,0
14268.0,105,1,354.85,1,Champions,1
14269.0,74,1,180.33,1,Champions,0
14271.0,44,1,101.86,1,Champions,0
14272.0,197,2,424.42,0,Lost Customers,1
14274.0,321,1,256.6,0,Lost Customers,1
14275.0,30,6,894.18,1,Champions,0
14276.0,42,4,982.94,1,Champions,0
14277.0,46,4,692.28,1,Champions,0
14278.0,44,1,154.83,1,Champions,0
14279.0,155,2,191.86,0,Lost Customers,1
14281.0,43,1,137.65,1,Champions,0
14282.0,2,10,1379.4,1,Champions,0
14283.0,98,4,571.08,1,Champions,1
14284.0,288,1,636.45,0,Lost Customers,1
14285.0,148,4,1074.21,0,Lost Customers,1
14286.0,39,4,3252.62,1,Champions,0
14290.0,48,3,2047.21,1,Champions,0
14291.0,15,12,3544.29,1,Champions,0
14292.0,45,6,2045.38,1,Champions,0
14293.0,3,6,1664.0500000000002,1,Champions,0
14294.0,42,1,375.34,1,Champions,0
14295.0,73,3,1684.51,1,Champions,0
14296.0,56,2,403.85,1,Champions,0
14298.0,10,34,24064.18,2,At Risk,0
14299.0,0,18,3695.1400000000003,2,At Risk,0
14301.0,51,3,868.69,1,Champions,0
14302.0,65,3,577.3000000000001,1,Champions,0
14303.0,42,2,277.94,1,Champions,0
14304.0,14,2,1301.5,1,Champions,0
14306.0,312,1,119.16,0,Lost Customers,1
14307.0,8,5,1950.08,1,Champions,0
14309.0,48,2,1197.92,1,Champions,0
14310.0,67,1,492.1,1,Champions,0
14311.0,202,1,206.19,0,Lost Customers,1
14312.0,13,5,1119.59,1,Champions,0
14314.0,65,1,109.80000000000001,1,Champions,0
14315.0,199,2,675.29,0,Lost Customers,1
14316.0,182,4,269.58,0,Lost Customers,1
14318.0,95,1,144.1,1,Champions,1
14319.0,59,1,473.85,1,Champions,0
14320.0,181,3,695.61,0,Lost Customers,1
14321.0,66,2,539.86,1,Champions,0
14322.0,64,4,423.1,1,Champions,0
14324.0,44,2,689.01,1,Champions,0
14325.0,204,1,221.48000000000002,0,Lost Customers,1
14326.0,98,2,672.0500000000001,1,Champions,1
14327.0,17,5,1506.52,1,Champions,0
14329.0,10,8,4126.43,1,Champions,0
14330.0,258,1,200.63,0,Lost Customers,1
14332.0,16,2,1077.2,1,Champions,0
14334.0,60,4,1571.43,1,Champions,0
14338.0,171,1,269.8,0,Lost Customers,1
14339.0,63,1,260.35,1,Champions,0
14341.0,55,10,2194.38,1,Champions,0
14342.0,107,1,144.33,1,Champions,1
14343.0,56,4,1069.71,1,Champions,0
14344.0,2,13,2035.1200000000001,1,Champions,0
14346.0,60,3,1060.61,1,Champions,0
14347.0,371,1,82.6,0,Lost Customers,1
14350.0,15,2,559.27,1,Champions,0
14353.0,45,2,266.0,1,Champions,0
14355.0,0,3,830.9300000000001,1,Champions,0
14358.0,24,2,393.09999999999997,1,Champions,0
14361.0,213,1,179.28,0,Lost Customers,1
14363.0,37,2,214.72000000000003,1,Champions,0
14365.0,29,2,594.88,1,Champions,0
14366.0,160,1,136.0,0,Lost Customers,1
14369.0,277,2,449.23,0,Lost Customers,1
14370.0,123,5,644.73,1,Champions,1
14372.0,78,2,501.28000000000003,1,Champions,0
14374.0,176,1,79.30000000000001,0,Lost Customers,1
14375.0,85,2,638.75,1,Champions,0
14376.0,318,1,215.46,0,Lost Customers,1
14378.0,256,1,118.5,0,Lost Customers,1
14379.0,28,2,706.96,1,Champions,0
14381.0,86,1,418.21999999999997,1,Champions,0
14382.0,25,1,553.02,1,Champions,0
14384.0,135,1,58.5,1,Champions,1
14388.0,7,9,3203.51,1,Champions,0
14389.0,59,3,700.6,1,Champions,0
14390.0,7,5,1511.01,1,Champions,0
14391.0,211,1,135.6,0,Lost Customers,1
14392.0,67,1,206.7,1,Champions,0
14394.0,199,1,93.8,0,Lost Customers,1
14395.0,7,11,4236.86,2,At Risk,0
14396.0,6,6,1521.27,1,Champions,0
14398.0,36,2,662.39,1,Champions,0
14399.0,29,8,2035.08,1,Champions,0
14400.0,43,2,695.53,1,Champions,0
14401.0,59,9,2329.99,1,Champions,0
14402.0,287,1,105.6,0,Lost Customers,1
14403.0,224,1,83.4,0,Lost Customers,1
14404.0,4,8,978.78,1,Champions,0
14408.0,367,1,232.20000000000002,0,Lost Customers,1
14409.0,15,3,1219.2,1,Champions,0
14410.0,11,2,1396.52,1,Champions,0
14412.0,59,1,574.56,1,Champions,0
14413.0,45,2,275.48,1,Champions,0
14414.0,9,1,595.2,1,Champions,0
14415.0,14,10,5558.27,2,At Risk,0
14417.0,22,1,399.73,1,Champions,0
14419.0,17,1,202.85,1,Champions,0
14420.0,31,3,1035.38,1,Champions,0
14421.0,147,4,1579.44,1,Champions,1
14422.0,9,13,5615.900000000001,2,At Risk,0
14423.0,72,1,141.65,1,Champions,0
14425.0,69,3,633.5500000000001,1,Champions,0
14426.0,38,7,6203.74,2,At Risk,0
14427.0,129,2,545.48,1,Champions,1
14429.0,38,1,516.28,1,Champions,0
14430.0,146,3,1083.8000000000002,0,Lost Customers,1
14431.0,14,3,1392.2,1,Champions,0
14433.0,100,1,260.8,1,Champions,1
14435.0,136,1,37.5,1,Champions,1
14436.0,188,1,30.0,0,Lost Customers,1
14437.0,0,5,829.36,1,Champions,0
14439.0,78,4,4946.72,1,Champions,0
14440.0,0,8,3608.7000000000003,1,Champions,0
14441.0,9,6,2066.7000000000003,1,Champions,0
14442.0,49,4,1645.05,1,Champions,0
14443.0,3,2,966.27,1,Champions,0
14444.0,91,1,106.16,1,Champions,1
14445.0,90,1,221.65,1,Champions,0
14446.0,21,1,189.93,1,Champions,0
14447.0,35,1,528.6,1,Champions,0
14449.0,7,5,1510.55,1,Champions,0
14450.0,14,4,645.19,1,Champions,0
14451.0,24,10,2412.27,1,Champions,0
14452.0,30,2,389.95,1,Champions,0
14454.0,11,5,895.0,1,Champions,0
14455.0,67,4,518.88,1,Champions,0
14458.0,15,1,207.31,1,Champions,0
14459.0,286,1,2824.1,0,Lost Customers,1
14460.0,31,5,461.64,1,Champions,0
14461.0,17,9,3988.9900000000002,1,Champions,0
14462.0,67,1,176.34,1,Champions,0
14463.0,134,1,81.75,1,Champions,1
14464.0,203,1,51.0,0,Lost Customers,1
14465.0,63,8,2227.59,1,Champions,0
14466.0,7,7,1839.0,1,Champions,0
14467.0,24,8,1592.64,1,Champions,0
14468.0,368,1,86.65,0,Lost Customers,1
14469.0,51,4,1830.58,1,Champions,0
14470.0,65,1,178.4,1,Champions,0
14471.0,226,2,390.3,0,Lost Customers,1
14472.0,324,1,227.4,0,Lost Customers,1
14474.0,214,1,701.28,0,Lost Customers,1
14475.0,43,1,225.3,1,Champions,0
14478.0,17,4,921.01,1,Champions,0
14479.0,0,3,937.0600000000001,1,Champions,0
14480.0,37,3,998.22,1,Champions,0
14481.0,42,3,1336.24,1,Champions,0
14482.0,14,4,959.75,1,Champions,0
14483.0,371,1,120.0,0,Lost Customers,1
14484.0,36,3,684.02,1,Champions,0
14486.0,146,2,175.5,0,Lost Customers,1
14487.0,3,2,161.14000000000001,1,Champions,0
14489.0,72,3,1076.85,1,Champions,0
14490.0,41,2,1259.55,1,Champions,0
14491.0,7,1,127.2,1,Champions,0
14492.0,65,7,1812.76,1,Champions,0
14493.0,25,5,2307.35,1,Champions,0
14494.0,36,2,261.9,1,Champions,0
14495.0,294,1,51.0,0,Lost Customers,1
14496.0,8,6,1727.92,1,Champions,0
14497.0,308,1,221.69,0,Lost Customers,1
14498.0,36,5,1446.04,1,Champions,0
14499.0,9,4,1262.7,1,Champions,0
14505.0,39,11,5724.6,2,At Risk,0
14506.0,4,3,1214.0,1,Champions,0
14507.0,13,5,1698.66,1,Champions,0
14508.0,11,3,498.52,1,Champions,0
14509.0,169,1,101.0,0,Lost Customers,1
14510.0,10,3,851.21,1,Champions,0
14512.0,18,5,817.11,1,Champions,0
14513.0,203,1,251.3,0,Lost Customers,1
14514.0,71,6,3188.9900000000002,1,Champions,0
14515.0,22,6,1462.17,1,Champions,0
14516.0,151,1,151.17,0,Lost Customers,1
14519.0,318,2,203.14,0,Lost Customers,1
14521.0,126,1,165.88,1,Champions,1
14522.0,230,4,596.76,0,Lost Customers,1
14524.0,44,4,954.44,1,Champions,0
14525.0,63,8,2230.24,1,Champions,0
14526.0,24,1,258.65,1,Champions,0
14527.0,0,68,13441.75,2,At Risk,0
14530.0,31,10,2876.67,1,Champions,0
14531.0,114,1,365.39,1,Champions,1
14532.0,46,7,2777.61,1,Champions,0
14533.0,42,3,383.95000000000005,1,Champions,0
14534.0,32,8,1606.01,1,Champions,0
14535.0,30,6,2794.96,1,Champions,0
14537.0,258,1,245.04,0,Lost Customers,1
14538.0,165,3,541.14,0,Lost Customers,1
14540.0,14,8,2335.4,1,Champions,0
14541.0,51,6,1008.1800000000001,1,Champions,0
14543.0,15,20,4150.14,2,At Risk,0
14544.0,105,1,655.2,1,Champions,1
14545.0,309,1,349.25,0,Lost Customers,1
14546.0,11,6,2435.22,1,Champions,0
14548.0,205,6,1018.01,0,Lost Customers,1
14549.0,55,3,613.71,1,Champions,0
14550.0,23,2,504.34000000000003,1,Champions,0
14551.0,46,5,478.01,1,Champions,0
14552.0,15,2,343.71,1,Champions,0
14553.0,46,4,811.25,1,Champions,0
14555.0,16,4,1845.81,1,Champions,0
14556.0,231,3,728.49,0,Lost Customers,1
14558.0,289,3,287.7,0,Lost Customers,1
14559.0,25,1,75.6,1,Champions,0
14560.0,22,17,1270.31,1,Champions,0
14562.0,25,8,1571.58,1,Champions,0
14563.0,144,2,391.66,0,Lost Customers,1
14564.0,69,2,2033.32,1,Champions,0
14565.0,108,1,696.35,1,Champions,1
14568.0,70,1,872.6,1,Champions,0
14569.0,87,3,310.24,1,Champions,0
14570.0,78,1,164.8,1,Champions,0
14571.0,60,1,120.2,1,Champions,0
14572.0,52,4,2282.5,1,Champions,0
14573.0,7,4,678.4,1,Champions,0
14574.0,367,1,143.70000000000002,0,Lost Customers,1
14575.0,123,1,397.52,1,Champions,1
14576.0,7,1,35.400000000000006,1,Champions,0
14577.0,29,3,504.44,1,Champions,0
14579.0,67,1,105.56,1,Champions,0
14580.0,153,1,14.850000000000001,0,Lost Customers,1
14581.0,179,1,175.9,0,Lost Customers,1
14583.0,18,3,624.27,1,Champions,0
14584.0,56,4,621.65,1,Champions,0
14585.0,17,4,543.7,1,Champions,0
14588.0,213,1,122.64,0,Lost Customers,1
14589.0,6,1,39.75,1,Champions,0
14590.0,59,20,2601.58,2,At Risk,0
14593.0,32,9,2730.56,1,Champions,0
14594.0,8,1,255.0,1,Champions,0
14595.0,88,2,423.85,1,Champions,0
14596.0,261,1,181.89000000000001,0,Lost Customers,1
14597.0,14,4,476.07,1,Champions,0
14598.0,204,1,157.03,0,Lost Customers,1
14599.0,25,2,452.64,1,Champions,0
14600.0,28,1,450.36,1,Champions,0
14602.0,291,1,192.60999999999999,0,Lost Customers,1
14604.0,268,1,133.91,0,Lost Customers,1
14605.0,9,4,659.1800000000001,1,Champions,0
14606.0,1,97,15453.710000000001,3,Loyal Customers,0
14607.0,172,6,3162.36,0,Lost Customers,1
14608.0,14,5,965.95,1,Champions,0
14609.0,156,1,22.32,0,Lost Customers,1
14610.0,30,2,24.35,1,Champions,0
14611.0,78,2,556.51,1,Champions,0
14612.0,50,1,506.5,1,Champions,0
14614.0,21,1,295.13,1,Champions,0
14615.0,29,5,807.35,1,Champions,0
14616.0,20,1,79.2,1,Champions,0
14617.0,37,2,190.47000000000003,1,Champions,0
14618.0,11,4,436.21000000000004,1,Champions,0
14619.0,176,1,855.35,0,Lost Customers,1
14621.0,146,4,1087.21,1,Champions,1
14623.0,15,5,988.43,1,Champions,0
14624.0,50,4,533.68,1,Champions,0
14625.0,9,9,3153.9500000000003,1,Champions,0
14626.0,30,7,2016.83,1,Champions,0
14627.0,14,1,462.75,1,Champions,0
14628.0,77,3,1316.09,1,Champions,0
14630.0,119,1,266.2,1,Champions,1
14631.0,21,3,905.2900000000001,1,Champions,0
14634.0,72,3,1736.37,1,Champions,0
14635.0,88,1,186.22,1,Champions,0
14637.0,312,1,106.67999999999999,0,Lost Customers,1
14639.0,43,3,1852.57,1,Champions,0
14640.0,44,4,1516.48,1,Champions,0
14643.0,252,3,644.2,0,Lost Customers,1
14644.0,52,3,561.95,1,Champions,0
14645.0,269,1,216.9,0,Lost Customers,1
14646.0,9,52,21494.49,2,At Risk,0
14647.0,158,1,170.25,0,Lost Customers,1
14648.0,51,15,3829.33,2,At Risk,0
14649.0,17,5,1638.71,1,Champions,0
14650.0,223,1,39.0,0,Lost Customers,1
14651.0,29,7,1171.1100000000001,1,Champions,0
14653.0,148,4,1191.48,0,Lost Customers,1
14654.0,373,1,216.62,0,Lost Customers,1
14655.0,23,3,951.18,1,Champions,0
14656.0,50,3,442.63,1,Champions,0
14657.0,64,2,531.32,1,Champions,0
14662.0,62,3,557.31,1,Champions,0
14663.0,65,2,396.33,1,Champions,0
14665.0,62,2,700.0,1,Champions,0
14667.0,0,31,10276.43,2,At Risk,0
14668.0,80,1,108.15,1,Champions,0
14669.0,268,4,1820.3,0,Lost Customers,1
14670.0,367,1,189.84,0,Lost Customers,1
14671.0,184,2,961.95,0,Lost Customers,1
14672.0,150,2,285.39,0,Lost Customers,1
14673.0,2,3,1650.71,1,Champions,0
14674.0,144,1,148.16,0,Lost Customers,1
14675.0,23,1,389.42,1,Champions,0
14676.0,35,4,1035.17,1,Champions,0
14677.0,227,1,184.91,0,Lost Customers,1
14678.0,214,1,373.69,0,Lost Customers,1
14679.0,16,3,1096.78,1,Champions,0
14680.0,6,40,18758.98,2,At Risk,0
14681.0,22,3,352.5,1,Champions,0
14682.0,63,4,1332.93,1,Champions,0
14683.0,223,1,98.56,0,Lost Customers,1
14684.0,25,1,195.97,1,Champions,0
14685.0,211,6,2682.64,0,Lost Customers,1
14686.0,49,5,809.73,1,Champions,0
14687.0,35,2,631.06,1,Champions,0
14688.0,8,8,1679.26,1,Champions,0
14690.0,27,2,327.08,1,Champions,0
14692.0,15,8,969.72,1,Champions,0
14693.0,60,6,469.1,1,Champions,0
14694.0,252,1,216.44,0,Lost Customers,1
14695.0,154,3,1331.54,0,Lost Customers,1
14696.0,8,2,648.63,1,Champions,0
14699.0,70,3,537.77,1,Champions,0
14700.0,50,2,880.96,1,Champions,0
14701.0,77,6,1853.3700000000001,1,Champions,0
14702.0,0,13,3042.9900000000002,1,Champions,0
14704.0,59,2,246.21,1,Champions,0
14706.0,253,1,342.04,0,Lost Customers,1
14708.0,3,2,386.88,1,Champions,0
14709.0,14,12,3539.19,1,Champions,0
14710.0,14,9,1257.43,1,Champions,0
14712.0,53,1,411.0,1,Champions,0
14713.0,0,11,2474.41,1,Champions,0
14714.0,42,3,633.95,1,Champions,0
14715.0,155,3,555.12,0,Lost Customers,1
14716.0,79,1,227.27,1,Champions,0
14717.0,368,1,71.35,0,Lost Customers,1
14718.0,45,1,185.62,1,Champions,0
14721.0,14,1,109.07,1,Champions,0
14722.0,112,2,299.15,1,Champions,1
14723.0,6,7,883.0600000000001,1,Champions,0
14724.0,225,1,288.57,0,Lost Customers,1
14725.0,29,3,458.86,1,Champions,0
14726.0,289,1,106.55,0,Lost Customers,1
14727.0,181,2,163.10999999999999,0,Lost Customers,1
14728.0,48,1,160.73000000000002,1,Champions,0
14729.0,8,3,529.83,1,Champions,0
14732.0,27,11,2656.83,1,Champions,0
14733.0,2,3,3818.88,1,Champions,0
14734.0,60,4,913.62,1,Champions,0
14735.0,23,23,4887.97,2,At Risk,0
14736.0,120,2,264.28,1,Champions,1
14737.0,35,1,1261.1,1,Champions,0
14738.0,195,2,425.55,0,Lost Customers,1
14739.0,2,19,3277.2000000000003,2,At Risk,0
14740.0,44,8,2493.7000000000003,1,Champions,0
14741.0,7,2,497.25,1,Champions,0
14742.0,70,1,539.05,1,Champions,0
14743.0,227,1,50.48,0,Lost Customers,1
14744.0,43,6,1050.2,1,Champions,0
14745.0,136,7,1253.3899999999999,1,Champions,1
14746.0,50,2,111.3,1,Champions,0
14748.0,3,7,1653.1299999999999,1,Champions,0
14749.0,114,1,200.4,1,Champions,1
14750.0,371,1,93.13,0,Lost Customers,1
14751.0,319,2,126.45,0,Lost Customers,1
14753.0,95,1,298.8,1,Champions,1
14754.0,60,4,860.54,1,Champions,0
14755.0,16,14,4417.52,2,At Risk,0
14756.0,17,2,1544.0,1,Champions,0
14758.0,31,3,964.5,1,Champions,0
14761.0,79,1,162.17000000000002,1,Champions,0
14762.0,261,1,100.80000000000001,0,Lost Customers,1
14766.0,1,6,3714.9700000000003,1,Champions,0
14767.0,109,1,297.61,1,Champions,1
14769.0,25,9,4810.25,1,Champions,0
14770.0,102,6,2429.42,1,Champions,1
14771.0,256,2,588.38,0,Lost Customers,1
14773.0,227,1,127.8,0,Lost Customers,1
14774.0,163,1,192.85,0,Lost Customers,1
14775.0,7,1,359.76,1,Champions,0
14776.0,22,4,944.76,1,Champions,0
14777.0,38,1,232.2,1,Champions,0
14783.0,294,1,287.14,0,Lost Customers,1
14784.0,24,1,159.94,1,Champions,0
14786.0,185,1,87.6,0,Lost Customers,1
14787.0,106,1,110.65,1,Champions,1
14788.0,231,1,428.33,0,Lost Customers,1
14790.0,9,6,1493.57,1,Champions,0
14791.0,241,1,303.63,0,Lost Customers,1
14793.0,170,1,396.91,0,Lost Customers,1
14794.0,37,3,317.24,1,Champions,0
14796.0,1,11,2750.28,1,Champions,0
14797.0,142,1,274.81,0,Lost Customers,1
14798.0,16,5,550.5699999999999,1,Champions,0
14799.0,372,1,151.65,0,Lost Customers,1
14800.0,4,6,2458.38,1,Champions,0
14805.0,39,3,473.55,1,Champions,0
14806.0,74,1,110.03999999999999,1,Champions,0
14807.0,25,2,457.74,1,Champions,0
14809.0,256,2,661.26,0,Lost Customers,1
14810.0,4,3,413.94,1,Champions,0
14811.0,22,1,157.75,1,Champions,0
14812.0,233,1,168.1,0,Lost Customers,1
14813.0,4,4,774.1800000000001,1,Champions,0
14814.0,216,1,144.26,0,Lost Customers,1
14817.0,30,5,2248.79,1,Champions,0
14818.0,93,3,365.96000000000004,1,Champions,1
14819.0,129,2,120.19,1,Champions,1
14820.0,15,5,590.7,1,Champions,0
14821.0,1,7,1009.5500000000001,1,Champions,0
14822.0,120,1,157.70000000000002,1,Champions,1
14824.0,14,6,2835.4,1,Champions,0
14825.0,3,13,2321.53,1,Champions,0
14826.0,216,2,385.2,0,Lost Customers,1
14828.0,23,8,1548.24,1,Champions,0
14829.0,7,4,967.57,1,Champions,0
14831.0,315,3,1285.32,0,Lost Customers,1
14833.0,133,1,94.8,1,Champions,1
14834.0,42,1,344.86,1,Champions,0
14837.0,77,5,1790.66,1,Champions,0
14838.0,58,2,765.1700000000001,1,Champions,0
14839.0,53,3,697.38,1,Champions,0
14840.0,174,1,279.96,0,Lost Customers,1
14841.0,9,8,3392.81,1,Champions,0
14843.0,71,1,211.79999999999998,1,Champions,0
14844.0,65,6,2385.56,1,Champions,0
14846.0,62,1,183.6,1,Champions,0
14847.0,42,2,973.25,1,Champions,0
14848.0,39,1,269.76,1,Champions,0
14849.0,8,20,6848.37,2,At Risk,0
14850.0,52,6,1214.93,1,Champions,0
14851.0,265,1,272.46,0,Lost Customers,1
14852.0,59,12,2813.44,1,Champions,0
14853.0,58,2,370.16,1,Champions,0
14854.0,25,4,1350.24,1,Champions,0
14855.0,109,5,3793.7000000000003,1,Champions,1
14857.0,77,5,2321.34,1,Champions,0
14858.0,140,1,180.75,0,Lost Customers,1
14859.0,189,1,165.6,0,Lost Customers,1
14861.0,15,9,1187.98,1,Champions,0
14865.0,7,1,28.08,1,Champions,0
14866.0,39,5,741.1600000000001,1,Champions,0
14867.0,30,13,1592.48,1,Champions,0
14868.0,15,4,1230.42,1,Champions,0
14869.0,23,4,1915.03,1,Champions,0
14870.0,48,5,1249.4,1,Champions,0
14871.0,128,5,671.49,1,Champions,1
14872.0,118,3,783.48,1,Champions,1
14873.0,268,1,292.65000000000003,0,Lost Customers,1
14874.0,170,1,68.28,0,Lost Customers,1
14875.0,76,1,734.91,1,Champions,0
14876.0,156,2,236.8,0,Lost Customers,1
14877.0,53,2,396.0,1,Champions,0
14878.0,11,14,2062.37,1,Champions,0
14879.0,319,1,185.06,0,Lost Customers,1
14882.0,25,10,1437.45,1,Champions,0
14884.0,304,1,120.6,0,Lost Customers,1
14885.0,62,2,342.0,1,Champions,0
14890.0,253,2,659.8,0,Lost Customers,1
14891.0,51,2,552.35,1,Champions,0
14892.0,325,1,182.45000000000002,0,Lost Customers,1
14893.0,252,1,571.76,0,Lost Customers,1
14894.0,78,2,745.26,1,Champions,0
14895.0,18,17,9992.59,2,At Risk,0
14896.0,0,7,1498.25,1,Champions,0
14897.0,44,4,1436.57,1,Champions,0
14898.0,6,9,1826.4,1,Champions,0
14899.0,30,1,1094.98,1,Champions,0
14901.0,1,5,787.21,1,Champions,0
14902.0,30,2,642.26,1,Champions,0
14904.0,43,2,534.35,1,Champions,0
14905.0,9,6,1335.24,1,Champions,0
14907.0,2,10,2586.44,1,Champions,0
14908.0,98,1,104.10000000000001,1,Champions,1
14909.0,72,3,1219.93,1,Champions,0
14911.0,0,182,105140.92,3,Loyal Customers,0
14912.0,36,3,543.13,1,Champions,0
14913.0,23,4,2655.53,1,Champions,0
14915.0,10,9,1394.0700000000002,1,Champions,0
14916.0,66,3,703.54,1,Champions,0
14917.0,231,2,704.83,0,Lost Customers,1
14918.0,39,6,2910.31,1,Champions,0
14919.0,174,1,359.35,0,Lost Customers,1
14920.0,200,1,616.65,0,Lost Customers,1
14922.0,28,2,767.24,1,Champions,0
14924.0,245,2,454.92,0,Lost Customers,1
14926.0,233,1,81.0,0,Lost Customers,1
14927.0,31,1,308.2,1,Champions,0
14928.0,262,1,223.91000000000003,0,Lost Customers,1
14929.0,56,1,592.65,1,Champions,0
14930.0,105,3,2315.92,1,Champions,1
14932.0,0,2,488.43,1,Champions,0
14934.0,13,3,1385.18,1,Champions,0
14936.0,25,4,2949.11,1,Champions,0
14938.0,197,2,1444.31,0,Lost Customers,1
14940.0,52,2,531.49,1,Champions,0
14941.0,213,1,182.1,0,Lost Customers,1
14942.0,36,4,583.36,1,Champions,0
14943.0,298,1,107.62,0,Lost Customers,1
14944.0,24,7,3174.42,1,Champions,0
14945.0,48,1,179.4,1,Champions,0
14947.0,23,4,479.42,1,Champions,0
14949.0,104,4,497.1,1,Champions,1
14952.0,31,20,5959.13,2,At Risk,0
14953.0,53,3,616.74,1,Champions,0
14954.0,338,1,144.57,0,Lost Customers,1
14955.0,367,1,153.82,0,Lost Customers,1
14957.0,279,1,110.10000000000001,0,Lost Customers,1
14958.0,230,3,361.06,0,Lost Customers,1
14961.0,14,12,6881.820000000001,2,At Risk,0
14962.0,174,3,227.46000000000004,0,Lost Customers,1
14963.0,14,7,1601.92,1,Champions,0
14966.0,22,5,631.9,1,Champions,0
14967.0,76,4,565.51,1,Champions,0
14968.0,93,1,274.11,1,Champions,1
14969.0,338,1,548.75,0,Lost Customers,1
14970.0,44,7,2947.49,1,Champions,0
14972.0,16,1,30.300000000000004,1,Champions,0
14975.0,56,1,179.7,1,Champions,0
14977.0,360,1,31.549999999999997,0,Lost Customers,1
14978.0,65,5,958.52,1,Champions,0
14979.0,370,1,429.66,0,Lost Customers,1
14980.0,372,1,131.63,0,Lost Customers,1
14981.0,58,1,270.8,1,Champions,0
14982.0,207,1,207.93,0,Lost Customers,1
14983.0,324,1,170.45000000000002,0,Lost Customers,1
14984.0,186,3,429.9,0,Lost Customers,1
14986.0,11,2,503.4,1,Champions,0
14987.0,0,5,347.04999999999995,1,Champions,0
14988.0,15,6,1612.1,1,Champions,0
14989.0,296,1,277.1,0,Lost Customers,1
14990.0,247,2,199.52,0,Lost Customers,1
14991.0,65,1,233.9,1,Champions,0
14992.0,77,1,209.03,1,Champions,0
14993.0,198,1,36.13,0,Lost Customers,1
14994.0,17,5,852.15,1,Champions,0
14996.0,116,2,442.28999999999996,1,Champions,1
14997.0,290,1,217.79999999999998,0,Lost Customers,1
14998.0,63,2,221.35999999999999,1,Champions,0
14999.0,227,1,116.73,0,Lost Customers,1
15001.0,29,2,123.13,1,Champions,0
15002.0,2,6,2877.02,1,Champions,0
15003.0,108,6,915.71,1,Champions,1
15005.0,1,29,6855.78,2,At Risk,0
15006.0,88,1,191.55,1,Champions,0
15011.0,30,2,375.8,1,Champions,0
15012.0,8,2,345.74,1,Champions,0
15013.0,122,10,1382.24,1,Champions,1
15015.0,136,13,1921.82,1,Champions,1
